REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2028,0.006179564663999999
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2029,0.006199314567
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2030,0.006219070513
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2031,0.006232585432
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2032,0.006246100412
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2033,0.006259615392
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2034,0.295559020572
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2035,0.006286639192
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2036,0.006292694541
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2037,0.006298756291
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2038,0.006304805541
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2039,0.006343129926
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2040,0.006316910257
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2041,0.082100551442
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2042,0.006315042271
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2043,0.006314108216
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2044,0.006313168118
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2045,0.0063122279029999995
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2046,0.0063058323119999996
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2047,0.006299424277
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2048,0.006307223972
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2049,0.006293708992
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2050,0.006280200233
GLOBAL,S1D1,LNDAGRFJIC04,WTRSURFJI,2021,0.1078921118
GLOBAL,S1D1,LNDAGRFJIC04,WTRSURFJI,2022,0.10836238649999999
GLOBAL,S1D1,LNDAGRFJIC04,WTRSURFJI,2023,0.10883277120000001
GLOBAL,S1D1,LNDAGRFJIC04,WTRSURFJI,2024,0.1093030459
